#1=α 2=αD 3=σ 4=f 5=dq 6=qh 7=dp 8=dph 9=pd 10=dpdh 11=m 12=mh 
0.315 0.0274 sign -99.0 0.07850652479169012 327.9125685049422 0.2927979243491162 0.8109069143688574 28.909479660483118 15.21887925750542 -4.802757935252365e-6 -5.047148298843688e-5
0.316 0.0275 sign -99.0 0.07852972115354485 326.6817923205026 0.2926642970132555 0.8108277592547333 28.821777960839132 15.172123044772512 -4.744940859363353e-6 -4.984081255040624e-5
0.317 0.0275 sign -99.0 0.07834006864288687 327.22988916252837 0.2921394837273758 0.8104117686678378 28.828359059193467 15.167734420648372 -4.713976207740326e-6 -4.9642323788360134e-5
0.318 0.0276 sign -99.0 0.07836360887479163 326.004913943872 0.2920075557063299 0.8103339549082407 28.741241300939393 15.121336211563229 -4.7018997126098456e-6 -4.949197769534556e-5
0.319 0.0276 sign -99.0 0.07817545210403318 326.54920954970873 0.29148662504016093 0.8099215776508567 28.747764238640364 15.117004300701723 -5.015678873425782e-6 -5.2929165794085804e-5
0.32 0.0277 sign -99.0 0.07819932640337054 325.33000538655904 0.2913563655384062 0.8098450773473674 28.661224557636565 15.070959748522114 -5.012771751693918e-6 -5.2873471400132125e-5
0.321 0.0278 sign -99.0 0.07822300531920784 324.1201980388057 0.29122610745384675 0.8097685192942148 28.575291266332684 15.025235156830554 -4.881485661486702e-6 -5.146450093601281e-5
0.322 0.0278 sign -99.0 0.07803684238239808 324.6570775503776 0.29071064418998954 0.8093610441826501 28.581722773060292 15.020988333636197 -4.995281986338248e-6 -5.2797066256533927e-5
0.323 0.0279 sign -99.0 0.07806084485511043 323.45294219042705 0.290582017757803 0.8092857672097307 28.496355589057515 14.975609464855523 -4.9104212751017446e-6 -5.187549873899372e-5
0.324 0.028 sign -99.0 0.07808465281427303 322.2580282086225 0.2904533886942264 0.8092104298118313 28.41158223176885 14.93054357867242 -4.839951207012216e-6 -5.1106901053396984e-5
0.325 0.028 sign -99.0 0.07790044299882198 322.7876478635591 0.2899432871317674 0.8088077527596573 28.41792434316675 14.926379455174073 -4.712347306877036e-6 -4.988387941363064e-5
0.326 0.0281 sign -99.0 0.07792456440390409 321.5983088926614 0.28981625403880096 0.8087336651907289 28.33370545307892 14.881651596901445 -4.92516138834313e-6 -5.211183696422183e-5
0.327 0.0282 sign -99.0 0.0779484922101954 320.4180201184768 0.2896892145033588 0.8086595147179364 28.250068173943497 14.837229947296164 -4.885261337863183e-6 -5.166518419412166e-5
0.328 0.0282 sign -99.0 0.0777661960212386 320.9405317453736 0.2891843719404473 0.8082615348247767 28.25632286316788 14.833146222540112 -4.982403007137991e-6 -5.2823102172363295e-5
0.329 0.0283 sign -99.0 0.07779042754381467 319.7657230520434 0.28905889383231254 0.8081886040067827 28.173228729640115 14.789055135761181 -4.9610628646157385e-6 -5.257170405731615e-5
0.33 0.0283 sign -99.0 0.07760951888097012 320.2847057974872 0.2885576664014349 0.8077939631570759 28.179429821054896 14.785022555494535 -4.874471172812703e-6 -5.178137618287135e-5
0.331 0.0284 sign -99.0 0.07763404553613332 319.1153486810541 0.28843372231857395 0.8077222274165927 28.096873506702103 14.74125813632217 -4.817210238787003e-6 -5.114839531481222e-5
0.332 0.0285 sign -99.0 0.07765837876662066 317.9548102748728 0.2883097621507471 0.8076504219057897 28.014881235522477 14.69778999987067 -4.9112682946728816e-6 -5.212207342027698e-5
0.333 0.0285 sign -99.0 0.07747931827421294 318.46690546326397 0.28781362613372224 0.8072603117071993 28.020997986877823 14.693834201365341 -4.74450634898075e-6 -5.047526318218589e-5
0.334 0.0286 sign -99.0 0.07750393756180018 317.311726175225 0.2876911673582159 0.8071896729213268 27.93953266447873 14.65068560507614 -4.892163876164917e-6 -5.202094963443186e-5
0.335 0.0287 sign -99.0 0.07752836447579697 316.1652040297217 0.2875686893452977 0.807118962432682 27.858619982582603 14.607827000160022 -4.688857241448501e-6 -4.98350945011894e-5
0.336 0.0287 sign -99.0 0.07735111573410136 316.67055312144015 0.2870775495767469 0.8067332900211686 27.86465421398316 14.603945894711845 -4.7950083987980135e-6 -5.108673203887706e-5
0.337 0.0288 sign -99.0 0.07737581996535445 315.52929958013635 0.2869565413359349 0.8066637188553676 27.78425790306929 14.561399911235045 -4.936624817799562e-6 -5.257000601624827e-5
0.338 0.0288 sign -99.0 0.07719988680288245 316.0312985294032 0.2864688385065678 0.806281203761851 27.79024153563511 14.557566348805329 -4.666816713123062e-6 -4.9816508961840696e-5
0.339 0.0289 sign -99.0 0.0772248605465826 314.89528603080265 0.2863492748217734 0.8062127494653526 27.71035661504914 14.515329379431037 -4.767115098437792e-6 -5.086224640217714e-5
0.34 0.029 sign -99.0 0.07724964238435779 313.7677119074656 0.28622968350487404 0.8061442176483313 27.631007925651314 14.473373178738305 -4.73693204674312e-6 -5.0515619999925464e-5
0.341 0.029 sign -99.0 0.0770754605217339 314.26317030717695 0.28574682146027697 0.8057659868946296 27.636911883494534 14.469611022466662 -4.799909229733455e-6 -5.1309453917874635e-5
0.342 0.0291 sign -99.0 0.07710050371054644 313.1407490849801 0.28562864479009964 0.8056985461630035 27.558064421366513 14.427957223713348 -4.814569788602497e-6 -5.144092091149639e-5
0.343 0.0292 sign -99.0 0.07712535615227686 312.02661364667836 0.2855104378978556 0.8056310264381588 27.479742534337095 14.386578342148756 -4.854170237047064e-6 -5.1838736274435606e-5
0.344 0.0292 sign -99.0 0.07695289193859671 312.51566346502693 0.2850323282965351 0.8052569943806358 27.485568499410697 14.38288569176079 -4.645960132926182e-6 -4.973270255384364e-5
0.345 0.0293 sign -99.0 0.07697799786606883 311.4065946368746 0.2849155070482586 0.8051905408010176 27.407737945665335 14.341802789779019 -4.691693330397286e-6 -5.019756440221258e-5
0.346 0.0293 sign -99.0 0.07680678265888177 311.8924610666962 0.2844406688714521 0.8048194983413954 27.413516081848496 14.338154406212144 -4.722546820494573e-6 -5.064667109328065e-5
0.347 0.0294 sign -99.0 0.07683213496097357 310.7884322309339 0.28432521001331373 0.8047540903459177 27.336172199141078 14.297364137832844 -4.801657073273045e-6 -5.146957145138146e-5
0.348 0.0295 sign -99.0 0.07685729722629243 309.6924823192669 0.28420971362632597 0.8046885984419192 27.259338546631053 14.256840205108162 -4.634998045088013e-6 -4.965866271820866e-5
0.349 0.0295 sign -99.0 0.07668774373172696 310.17213203546413 0.28373948341586075 0.8043216129814399 27.265041321416845 14.253258334091779 -4.748477662397858e-6 -5.099329215564728e-5
0.35 0.0296 sign -99.0 0.07671314501919198 309.0811380933427 0.2836253219494287 0.8042571431605049 27.188684827795907 14.213020891590638 -4.8043477563244356e-6 -5.1567670742041474e-5
0.351 0.0296 sign -99.0 0.07654480097476288 309.5576992407626 0.2831582651005653 0.8038930479356617 27.194341384622746 14.209481395262157 -4.753843087967994e-6 -5.1144117335690585e-5
0.352 0.0297 sign -99.0 0.0765704345791104 308.4716351348921 0.2830454164509071 0.8038295807434328 27.118457565176598 14.16952724395112 -4.5720773436417455e-6 -4.916400486712021e-5
0.353 0.0298 sign -99.0 0.07659587900407543 307.39344962195287 0.28293252361460053 0.8037660252641023 27.043069226514596 14.129831206961267 -4.811907166604671e-6 -5.171720392245967e-5
0.354 0.0298 sign -99.0 0.07642914336212708 307.863978255885 0.2824699366393725 0.8034058521632448 27.048652931059408 14.126355396265748 -4.844655757666922e-6 -5.218915885534622e-5
0.355 0.0299 sign -99.0 0.07645481322683825 306.79064077408975 0.28235833058434795 0.8033432771504336 26.97372811801403 14.086936770694898 4.724105873034927e-6 5.086505996762094e-5
0.356 0.03 sign -99.0 0.0764802952075886 305.7250423037158 0.2822466785356714 0.8032806130066703 26.89928920002675 14.047771035030019 4.642025435159715e-6 4.995641739385603e-5
0.357 0.03 sign -99.0 0.07631513827229687 306.18965679221964 0.28178848287712305 0.802924286663036 26.90480153815915 14.044357272927524 4.6655476845941e-6 5.032432120616144e-5
0.358 0.0301 sign -99.0 0.07634083905789699 305.12882625415875 0.28167809233075236 0.8028625815189351 26.830817233394022 14.005463232622878 4.610045402750121e-6 4.9700735847689844e-5
0.359 0.0301 sign -99.0 0.07617683268551063 305.59050176982 0.28122292272371413 0.8025089976499168 26.836285798073597 14.002089022936286 4.609486543921744e-6 4.9807701641152764e-5
0.36 0.0302 sign -99.0 0.07620274614755684 304.5344139719156 0.2811137732327855 0.8024482336295786 26.762751901655747 13.96346370356899 4.637178522771647e-6 5.0081648392739657e-5
0.361 0.0303 sign -99.0 0.0762284727580552 303.48587559528676 0.2810045719599592 0.8023873768051074 26.68969008331209 13.925083607649327 4.801760181455476e-6 5.183312320322648e-5
0.362 0.0303 sign -99.0 0.07606599561745174 303.9418092305667 0.28055366498541867 0.8020375147618052 26.695089608535255 13.921768863649516 4.695175693360447e-6 5.079690534679594e-5
0.363 0.0304 sign -99.0 0.07609192869251444 302.8979356131407 0.28044568078164744 0.8019775787919265 26.62246962143183 13.88365201315008 4.614631192774279e-6 4.990029122863582e-5
0.364 0.0304 sign -99.0 0.07593056703470495 303.351015463024 0.27999771238023435 0.8016303714577349 26.627826798081873 13.880375187397206 4.7689307592124965e-6 5.168452657316918e-5
0.365 0.0305 sign -99.0 0.07595670078495448 302.3117818977801 0.2798909257715222 0.8015713393921208 26.555644593752916 13.842518734533096 4.799183223578109e-6 5.198596712919453e-5
0.366 0.0306 sign -99.0 0.07598264882414316 301.27991406633606 0.27978408211902583 0.8015122112751675 26.483921172925925 13.804900150896444 4.811554177563787e-6 5.209364066462246e-5
0.367 0.0306 sign -99.0 0.07582276916180136 301.72741759679167 0.2793402531483924 0.8011686066269407 26.489211532686248 13.801680346733395 4.618924601673751e-6 5.0119417161390405e-5
0.368 0.0307 sign -99.0 0.07584891205726534 300.7001138982156 0.27923458431212705 0.8011103632589621 26.417917637444027 13.764316913105585 4.729161694624593e-6 5.1289500011494384e-5
0.369 0.0307 sign -99.0 0.07569011435027316 301.144845536935 0.27879361011569737 0.8007693295656684 26.42316700956515 13.76113348026589 4.696880350326833e-6 5.105222661645772e-5
0.37 0.0308 sign -99.0 0.07571644662923335 300.1220817531263 0.2786890975380351 0.8007119548636688 26.35229874051329 13.724022468572183 4.687782288653448e-6 5.092727629234704e-5
0.371 0.0309 sign -99.0 0.07574259443281181 299.1065057045706 0.27858452313801285 0.8006544812508474 26.28187645837366 13.68714226816321 4.486088434877977e-6 4.87113233700155e-5
0.372 0.0309 sign -99.0 0.07558523359273084 299.54582020154226 0.2781475703456835 0.8003169365472003 26.28706113797093 13.684013542633114 4.669421371352542e-6 5.081344247261637e-5
0.373 0.031 sign -99.0 0.07561156532624676 298.5347101578941 0.27804413055733107 0.8002603134841031 26.217056530022333 13.647380732457545 4.615068946309138e-6 5.019627865314184e-5
0.374 0.031 sign -99.0 0.07545525437764004 298.9713315208179 0.277609952217543 0.799925259755847 26.222201522615293 13.644286912866892 4.472433727555863e-6 4.875126645855834e-5
0.375 0.0311 sign -99.0 0.07548176486420931 297.964663749877 0.2775076293429408 0.7998694719698045 26.15261083192125 13.607898878291838 4.475142349211917e-6 4.8755694033431484e-5
0.376 0.0312 sign -99.0 0.07550809219465651 296.9650111981699 0.2774052403107011 0.7998135827658995 26.083453806529693 13.571734878400388 4.60481160412817e-6 5.0142745410474755e-5
0.377 0.0312 sign -99.0 0.07535317497066778 297.39636852354784 0.2769749702430031 0.7994819094561271 26.088536138026804 13.56869357305594 4.712320241086987e-6 5.142478135551499e-5
0.378 0.0313 sign -99.0 0.07537967594055374 296.4010862944334 0.27687367754127007 0.7994268383845535 26.01978536899408 13.532769521689662 4.713879953049604e-6 5.141533669520864e-5
0.379 0.0313 sign -99.0 0.07522577792486945 296.82982625297507 0.2764461048903688 0.7990975796233877 26.02482925746923 13.52976173332428 4.724316604209448e-6 5.1640436447274975e-5
0.38 0.0314 sign -99.0 0.07525244763408563 295.83889109852674 0.27634589163038653 0.7990433121707224 25.956481123890477 13.494075123326162 4.55958779606435e-6 4.981404216041572e-5
0.381 0.0314 sign -99.0 0.07509955635262333 296.2650384456342 0.27592098577743507 0.798716437056999 25.96148703454378 13.49110032408969 4.5574766897636845e-6 4.9897958400205274e-5
0.382 0.0315 sign -99.0 0.07512639001946303 295.278427173643 0.27582183540515476 0.7986629590284005 25.893537958097646 13.455648684878245 4.723760690698114e-6 5.169163995296942e-5
0.383 0.0316 sign -99.0 0.07515304190718046 294.2986170404139 0.2757226119171772 0.7986093753540908 25.8260068738484 13.42041240864565 4.747033277698788e-6 5.191944625773823e-5
0.384 0.0316 sign -99.0 0.0750014861757963 294.7196958326635 0.27530146252874793 0.7982857347391317 25.83095279222269 13.417487254402149 4.719756123036882e-6 5.173118915049798e-5
0.385 0.0317 sign -99.0 0.07502829736475891 293.74413996301814 0.27520328276916967 0.7982329246437349 25.763813469703557 13.382481381442838 4.739736690620479e-6 5.19231834099982e-5
0.386 0.0317 sign -99.0 0.07487771950898085 294.1626981406489 0.27478472747718 0.7979115959370218 25.768722580591977 13.379587925728224 4.702485745767419e-6 5.162442193797549e-5
0.387 0.0318 sign -99.0 0.0749046854693017 293.19137382956586 0.27468757563679636 0.7978595459196499 25.701971569403035 13.344810085358487 4.525466691313046e-6 4.96551324341996e-5
0.388 0.0319 sign -99.0 0.07493147114966839 292.2266898962323 0.27459034732521537 0.7978073885212968 25.635627251686607 13.310241436865294 4.603506654677217e-6 5.04851730892412e-5
0.389 0.0319 sign -99.0 0.07478219005376172 292.64031952921187 0.27417544610059574 0.7974891969404774 25.640478200534552 13.307395692979668 4.6508306573504e-6 5.1111591159499166e-5
0.39 0.032 sign -99.0 0.07480912613499123 291.6797993823159 0.2740792274601509 0.7974377845978526 25.574515160531966 13.273050690644826 4.651553224307601e-6 5.10928424940676e-5
0.391 0.032 sign -99.0 0.07466079525946291 292.0909777261222 0.27366685051484874 0.7971218362721859 25.57933042257383 13.270235419939617 4.456621230448461e-6 4.9054312969937735e-5
0.392 0.0321 sign -99.0 0.0746878774476605 291.13459914027595 0.27357162643609867 0.7970711561338913 25.51374533239985 13.236111788014117 4.518970583121078e-6 4.9714502816683356e-5
0.393 0.0321 sign -99.0 0.07454048552876666 291.54334885924874 0.2731617459844904 0.7967574232638618 25.51852532707789 13.233326524386184 4.523134772005634e-6 4.9864120343293e-5
0.394 0.0322 sign -99.0 0.07456770963164316 290.59108967648234 0.27306750165095106 0.7967074627540985 25.453314897038794 13.199422019284155 4.444101413532442e-6 4.8967017252225114e-5
0.395 0.0323 sign -99.0 0.07459475509322049 289.64527116598583 0.2729731752529136 0.7966573917109179 25.388496774360643 13.165718801343397 4.479807757594694e-6 4.9334571761712695e-5
0.396 0.0323 sign -99.0 0.07444860752212495 290.0492712854996 0.27256681123320287 0.7963466648431413 25.39322101499626 13.162978715635134 4.423770268954332e-6 4.881834044595317e-5
0.397 0.0324 sign -99.0 0.07447579091425247 289.1075066120266 0.27247344755890435 0.796297299513052 25.328770847747794 13.129490467980297 4.606496715079359e-6 5.080804395314336e-5
0.398 0.0324 sign -99.0 0.07433055623866196 289.5091440558292 0.27206951402527146 0.7959887235270328 25.333460877304468 13.126779248342277 4.4676902064861654e-6 4.93786227131849e-5
0.399 0.0325 sign -99.0 0.07435787358430115 288.5714115390566 0.27197709890305555 0.795940051928806 25.26937549121879 13.09350381585882 4.6204490931355904e-6 5.103996468084596e-5
0.4 0.0325 sign -99.0 0.07421354117852473 288.97070787605026 0.27157556956772877 0.7956336006554066 25.27403170512073 13.090821027993353 4.6571810014129185e-6 5.155126127428131e-5
0.4001 0.0326 sign -99.0 0.07437058496561702 287.67967316552074 0.27184448678503426 0.7958606439257879 25.206136218713404 13.060156676135673 4.517390694006277e-6 4.988548305265003e-5
0.4011 0.0326 sign -99.0 0.07422661828276819 288.07668534349784 0.27144411296243337 0.7955551172385416 25.21077083100087 13.057490225224596 4.371197391552835e-6 4.836982720128491e-5
0.4021 0.0327 sign -99.0 0.07425391926136699 287.1489859352621 0.27135264663788145 0.795507093167491 25.147423674780114 13.02462075193305 4.50102879711327e-6 4.978014885750157e-5
0.4031 0.0327 sign -99.0 0.0741108398298172 287.5436990264298 0.27095463841085243 0.7952036539444338 25.15202510440539 13.021982062900872 4.589093360061654e-6 5.0857468052123e-5
0.4041 0.0328 sign -99.0 0.07413826685572485 286.6199487828079 0.2708640897242962 0.7951562979833944 25.089033218959155 12.989319315678088 4.642367190230182e-6 5.1420542176571345e-5
0.4051 0.0328 sign -99.0 0.0739960644822991 287.012383579507 0.2704684218277105 0.7948549211592535 25.093601844752694 12.986707975700778 4.610282249128423e-6 5.116865643573867e-5
0.4061 0.0329 sign -99.0 0.07402361387499329 286.09256133865534 0.2703787774889479 0.7948082221410142 25.030962200496894 12.954249912478202 4.610517209624194e-6 5.114398088599593e-5
0.4071 0.033 sign -99.0 0.07405098796870596 285.1788453641955 0.27028904362832545 0.7947614088611643 24.968691268453064 12.921980269936345 4.567190108853759e-6 5.063648852362865e-5
0.4081 0.033 sign -99.0 0.07390994669942141 285.5668230546613 0.2698966720171301 0.7944628300682832 24.9732079967738 12.919410123470847 4.342919569453832e-6 4.82468985397943e-5
0.4091 0.0331 sign -99.0 0.07393743975398534 284.656973291035 0.2698078273564048 0.794416661489387 24.911283132824607 12.88734137389141 4.606739560643115e-6 5.1150509992430166e-5
0.4101 0.0331 sign -99.0 0.07379725195740676 285.0427332082378 0.2694177360200377 0.7941200868374043 24.91576801306781 12.88479756518964 4.529605830762882e-6 5.039481226778131e-5
0.4111 0.0332 sign -99.0 0.07382486047668153 284.13672896271106 0.2693297678317095 0.7940745523054811 24.854186291691107 12.85292774491829 4.402857523439305e-6 4.895847144506296e-5
0.4121 0.0332 sign -99.0 0.07368551651983109 284.52029091378677 0.2689419328263688 0.7937799581539976 24.858639681698037 12.850409888604139 4.379096532044302e-6 4.879135476001477e-5
0.4131 0.0333 sign -99.0 0.07371323708792106 283.61811156555234 0.2688548286153412 0.7937350472305837 24.797398210361457 12.818737060793577 4.590679928426929e-6 5.112134766711376e-5
0.4141 0.0333 sign -99.0 0.07357472749459518 283.9994951204533 0.2684692263633195 0.7934424103377349 24.80182046232184 12.816244778807986 4.330683646880129e-6 4.832178230864537e-5
0.4151 0.0334 sign -99.0 0.07360255677378785 283.101120129485 0.26838297386750287 0.793398112799356 24.740916380410773 12.784767032602804 4.350444136173908e-6 4.851612958129347e-5
0.4161 0.0335 sign -99.0 0.07363021291773246 282.2086326369034 0.2682966260939429 0.7933536980366336 24.680365356744986 12.753469154316779 4.53711743422438e-6 5.0570804039924245e-5
0.4171 0.0335 sign -99.0 0.0734928069500722 282.5857535245703 0.26791416832816994 0.7930637161404996 24.68473832008023 12.751015404502843 4.491893696962647e-6 5.0165431956743884e-5
0.4181 0.0336 sign -99.0 0.0735205687869434 281.6970110015692 0.26782865838639813 0.7930199036438033 24.6245188586716 12.719909055016764 4.48336552529035e-6 5.004327068878384e-5
0.4191 0.0336 sign -99.0 0.07338397525710065 282.07201047385934 0.26744837731136967 0.7927318249685306 24.62886157327128 12.717479952728986 4.50419313569489e-6 5.037440682770442e-5
0.4201 0.0337 sign -99.0 0.07341183961353484 281.1869928397624 0.26736369344427796 0.7926886049714892 24.56897091073198 12.686563293416889 4.4178938370852285e-6 4.938258865201535e-5
0.4211 0.0337 sign -99.0 0.07327604955475459 281.5598895526023 0.2669855666888641 0.7924024075669958 24.573283709699425 12.68415848524786 4.583524830663614e-6 5.133407696509731e-5
0.4221 0.0338 sign -99.0 0.07330401332928124 280.67857680612667 0.266901697352724 0.7923597704992471 24.513719113082026 12.653429701935396 4.511447831167956e-6 5.0499484742721554e-5
0.4231 0.0338 sign -99.0 0.0731690179175889 281.04938919595725 0.26652570288108435 0.7920754327777411 24.51800232431544 12.65104884102269 4.477598695205535e-6 5.0218066938363265e-5
0.4241 0.0339 sign -99.0 0.07319707807883952 280.1717614160829 0.2664426367405338 0.792033369259968 24.458761090732665 12.620506143579252 4.6031302042572286e-6 5.159791379925867e-5
0.4251 0.034 sign -99.0 0.07322496742750392 279.29981218454435 0.2663594705130876 0.791991186273828 24.399858140731563 12.590135281410596 4.326267775397412e-6 4.8468273688485196e-5
0.4261 0.034 sign -99.0 0.07309102221506128 279.6665450499014 0.26598647876872994 0.7917093708273498 24.404094493276027 12.587790511393175 4.3249056134532785e-6 4.854660793996945e-5
0.4271 0.0341 sign -99.0 0.07311900527543475 278.798223714863 0.26590410299020006 0.791667751273123 24.345509401367813 12.55760240171732 4.330998378758078e-6 4.8588645038058966e-5
0.4281 0.0341 sign -99.0 0.07298583429444203 279.1629259538168 0.26553319111714707 0.7913877453018379 24.349716994856806 12.555280728051832 4.267631240573984e-6 4.796981723140558e-5
0.4291 0.0342 sign -99.0 0.07301390818192072 278.298213048044 0.2654515949106293 0.7913466802117686 24.291447148599104 12.525273647122457 4.5366478296176925e-6 5.096593698489791e-5
0.4301 0.0342 sign -99.0 0.07288150307265817 278.6609022482967 0.26508274197711124 0.7910684633016711 24.295626293526542 12.522974745129272 4.466231240282796e-6 5.027092819978482e-5
0.4311 0.0343 sign -99.0 0.07290966496718604 277.7997783877364 0.2650019146604309 0.7910279438854225 24.23766910876516 12.493146991634148 4.421297947602878e-6 4.973802351639908e-5
0.4321 0.0343 sign -99.0 0.07277801750023866 278.1604719321384 0.26463510004112417 0.7907514959515576 24.241820110951345 12.49087054256984 4.342009875003383e-6 4.893917858947433e-5
0.4331 0.0344 sign -99.0 0.0728062646447414 277.3029178128936 0.2645550311194148 0.7907115135894016 24.184173031781135 12.46122043743192 4.3710726689748595e-6 4.923979410103005e-5
0.4341 0.0345 sign -99.0 0.07283434342415618 276.4508426084759 0.2644748581242381 0.7906714101281026 24.12685028037226 12.431734615595351 4.57486063669955e-6 5.150739739074817e-5
0.4351 0.0345 sign -99.0 0.07270369641719743 276.8076292850516 0.2641109136538831 0.7903973611099875 24.13095669056723 12.429492014202392 4.404598516443187e-6 4.968436059589023e-5
0.4361 0.0346 sign -99.0 0.07273185807576665 275.9590689847695 0.2640314873326096 0.7903577854802892 24.07393884006216 12.400180709674924 4.4636168300579305e-6 5.0322606368495925e-5
0.4371 0.0346 sign -99.0 0.07260194967220264 276.3139106516767 0.26366953210654026 0.7900854587134966 24.078017880807973 12.39795977866292 4.322294471766578e-6 4.882122431394552e-5
0.4381 0.0347 sign -99.0 0.07263019158417021 275.4688463961578 0.2635908423798997 0.7900464026658716 24.021302459677386 12.368821373563119 4.364171705499365e-6 4.926724880333999e-5
0.4391 0.0347 sign -99.0 0.07250101397848979 275.8217596484712 0.2632308567858868 0.7897757791350115 24.025354420794628 12.366621814139243 4.236804448130908e-6 4.7919191479716116e-5
0.4401 0.0348 sign -99.0 0.0725293335761752 274.9801726619868 0.26315289375090545 0.7897372345794408 23.968938984010116 12.337654711303045 4.242074524008769e-6 4.795245679917282e-5
0.4411 0.0348 sign -99.0 0.07240087908201434 275.3311739037582 0.26279485845759276 0.7894682955688178 23.972964151085208 12.335476230053871 4.268666771368945e-6 4.8343258459009804e-5
0.4421 0.0349 sign -99.0 0.07242927385441693 274.493045493826 0.26271761238290103 0.7894302545703271 23.916846279868757 12.306678852742255 4.518681701020108e-6 5.114654222247326e-5
0.4431 0.0349 sign -99.0 0.07230153490219453 274.84215094215426 0.2623615083355977 0.7891629816586944 23.92084493422227 12.304521161454126 4.4605172275852166e-6 5.0582162573071715e-5
0.4441 0.035 sign -99.0 0.07233000239361737 274.0074625034809 0.26228496966034687 0.7891254364358729 23.865022235430864 12.275891952868726 4.280694018789122e-6 4.851617907962323e-5
0.4451 0.0351 sign -99.0 0.07235830441839301 273.1780281112184 0.2622083224131504 0.7890877683730538 23.80950813967984 12.247418532665527 4.502458150559265e-6 5.100156631252569e-5
0.4461 0.0351 sign -99.0 0.07223150933699181 273.52342119839443 0.26185493739979154 0.7888227544067364 23.81346476065235 12.245292191724179 4.3735564561190746e-6 4.963305189029636e-5
0.4471 0.0352 sign -99.0 0.0722598820424569 272.6973744345229 0.26177898696406476 0.7887855738794332 23.75824096593179 12.216984032649778 4.437890448303273e-6 5.0335412309746077e-5
0.4481 0.0352 sign -99.0 0.07213378499267978 273.0409189929797 0.2614274878478039 0.7885221831429576 23.762171786333724 12.214877773602282 4.258721599747867e-6 4.839219695745845e-5
0.4491 0.0353 sign -99.0 0.07216222603789395 272.2182416829448 0.26135222502975397 0.7884854826937633 23.707235977469935 12.186733374563431 4.243533875783307e-6 4.819300111009707e-5
0.4501 0.0353 sign -99.0 0.07203681983032231 272.55995320606837 0.2610025936680703 0.7882236977212048 23.711141264347006 12.184646926879706 4.249003192003785e-6 4.834360595724336e-5
0.4511 0.0354 sign -99.0 0.07206532692545167 271.74062725992707 0.26092800943082484 0.7881874700334337 23.656491150647433 12.156664805609072 4.24441493577979e-6 4.8264681237694955e-5
0.4521 0.0354 sign -99.0 0.07194060447768835 272.08052106734533 0.2605802279359428 0.787927273628199 23.660371167106824 12.154597903447751 4.1882056957962796e-6 4.7712478293738864e-5
0.4531 0.0355 sign -99.0 0.07196917538279757 271.26452847996643 0.2605063133959966 0.7878915115224672 23.60600448207087 12.126776596212963 4.431105044686092e-6 5.045161473681348e-5
0.4541 0.0355 sign -99.0 0.0718451297174071 271.60261971812673 0.2601603641287236 0.7876328867507101 23.60985948750998 12.124728978403637 4.340541059302114e-6 4.951034636293231e-5
0.4551 0.0356 sign -99.0 0.07187376224127441 270.78994257187753 0.2600871105544829 0.7875975831832505 23.555773988334913 12.097067039609694 4.339382841091464e-6 4.946961819296832e-5
0.4561 0.0356 sign -99.0 0.07175038648376285 271.1262462169452 0.2597429761200405 0.7873405133689622 23.55960423847119 12.095038449531616 4.314514912851425e-6 4.927519715408755e-5
0.4571 0.0357 sign -99.0 0.0717790784827505 270.31686667812846 0.25967037492547873 0.7873056614259586 23.505797706079537 12.067534451607385 4.457967395149241e-6 5.088517068433111e-5
0.4581 0.0357 sign -99.0 0.07165636585959217 270.65139753890463 0.2593280381694904 0.7870501301462329 23.50960345297345 12.065524637067913 4.4695155789898975e-6 5.110899838511926e-5
0.4591 0.0358 sign -99.0 0.07168511523651504 269.845297862536 0.2592560809145777 0.7870157230437125 23.456073691348536 12.038177169983925 4.29689046677935e-6 4.910758974765757e-5
0.4601 0.0359 sign -99.0 0.07171370296564337 269.0441749391323 0.2591840096157888 0.7869811911722495 23.402833149673157 12.010975045197569 4.261781387737057e-6 4.867927520290944e-5
0.4611 0.0359 sign -99.0 0.07159186377628796 269.3752331079213 0.2588442033023929 0.7867277452014139 23.40660001977873 12.008993554336573 4.393438947911592e-6 5.027304505696804e-5
0.4621 0.036 sign -99.0 0.07162050723744501 268.5773407567362 0.2587727667165203 0.7866936510990199 23.35363178039757 11.98194532108798 4.475414406725932e-6 5.118255150705083e-5
0.4631 0.036 sign -99.0 0.07149931551726482 268.9066693237089 0.25843471724135286 0.7864417054313255 23.357374785962158 11.979981985493335 4.357928802788173e-6 4.9927899736862676e-5
0.4641 0.0361 sign -99.0 0.07152801270888275 268.1119902174639 0.25836390724264024 0.7864080425877864 23.304676722809717 11.953086282809787 4.167927316152846e-6 4.772444419564182e-5
0.4651 0.0361 sign -99.0 0.07140746201326523 268.43960334509495 0.2580275982459831 0.7861575816233759 23.308396103502954 11.95114086530412 4.2304512364613874e-6 4.85264790869944e-5
0.4661 0.0362 sign -99.0 0.07143621097680822 267.6481202401309 0.25795740684160784 0.7861243436463397 23.255966112726686 11.924396348896396 4.251248773889964e-6 4.87377741551744e-5
0.4671 0.0362 sign -99.0 0.07131629495393468 267.9740319362868 0.25762282218665594 0.7858753520183548 23.259662104734296 11.922468616255161 4.204647810518402e-6 4.8288867796359304e-5
