#1=α 2=αD 3=σ 4=f 5=dq 6=qh 7=dp 8=dph 9=pd 10=dpdh 11=m 12=mh 
0.138 0.01 sign -99.0 0.0061330844948727856 75.64205489528558 0.006483683297325229 0.6406909746448018 99.83525916619004 40.95348852412815 0.9934449980476753 8.783556210702214
0.137 0.01 sign -99.0 0.006355424836586543 75.76520386647479 0.006729958886729878 0.6408441981227252 99.79226247558059 40.945741590400075 0.9932015138697519 8.719854852487146
0.136 0.01 sign -99.0 0.006587017300302162 75.89459210024432 0.0069872661115332095 0.641004195876167 99.74741175676179 40.937662607683215 0.9929472611745482 8.656150836175879
0.135 0.01 sign -99.0 0.006828281528595646 76.03046636948062 0.0072560895998895975 0.6411711951178505 99.70063643577627 40.92924960489659 0.9926817003795235 8.592441355627157
0.134 0.01 sign -99.0 0.007079767272530618 76.17330492062129 0.007537303341688493 0.6413458558817939 99.65178229996414 40.920453667804125 0.9924041119711932 8.528731192665006
0.133 0.01 sign -99.0 0.007341950077508409 76.32339905744298 0.007831476972521526 0.6415284562056834 99.60076579305671 40.91127043301797 0.992113872430583 8.465017474102982
0.132 0.01 sign -99.0 0.007615371493831956 76.48113676146693 0.008139344798619453 0.6417194391550872 99.54747020346169 40.90167895245877 0.9918102637548264 8.40129983443327
0.131 0.01 sign -99.0 0.00790060674823271 76.64693422387913 0.008461693337035465 0.6419192787978828 99.49177094514019 40.89165686193664 0.9914925160359438 8.33757786588083
0.13 0.01 sign -99.0 0.008198267531576821 76.82123877632023 0.008799366304611776 0.6421284831996291 99.43353482190018 40.881180237855844 0.9911598024743622 8.273851114258907
0.129 0.01 sign -99.0 0.008509004971555878 77.00453200513248 0.00915326995468608 0.6423475975644602 99.37261925783591 40.87022345596291 0.990811233937459 8.21011907303227
0.128 0.01 sign -99.0 0.008833512924530247 77.19733326587254 0.009524379050572247 0.6425772077486286 99.30887143851633 40.85875903350593 0.9904458528508215 8.146381176498249
0.127 0.01 sign -99.0 0.00917256855584239 77.40027501114301 0.009913872732491277 0.6428180940667446 99.24209846668893 40.84674044518398 0.9900625731434506 8.082639385811618
0.126 0.01 sign -99.0 0.009526889531786431 77.61382297285796 0.01032262844659333 0.6430706393354375 99.1721811241467 40.834169594706374 0.9896603835595721 8.018887822384983
0.125 0.01 sign -99.0 0.00989735796559484 77.83870671097297 0.010751997146414411 0.6433357245940534 99.0989012643182 40.82099554884183 0.989238024202036 7.955128272558781
0.124 0.01 sign -99.0 0.010284879603667247 78.07564219315186 0.011203303675036105 0.6436141429186985 99.02205426576646 40.807181399132155 0.9887941853627218 7.891359840483109
0.123 0.01 sign -99.0 0.010690464450942634 78.32548189152635 0.011678120922699289 0.6439069100261304 98.94138856174281 40.792669398912864 0.988327386663164 7.827584092724544
0.122 0.01 sign -99.0 0.011115081692962325 78.58893584985412 0.012177744191304525 0.6442146516560345 98.85672457766765 40.777451337258526 0.9878361897090613 7.763794780004352
0.121 0.01 sign -99.0 0.011559892214220699 78.86700757669675 0.012704005757535825 0.6445385349342954 98.76777323174035 40.76146289622136 0.9873188483383643 7.699993163184731
0.12 0.01 sign -99.0 0.012026148869604217 79.16079696370858 0.013258906644524551 0.644879831123983 98.67421988977406 40.74463419583951 0.9867734493734273 7.636180358145355
0.119 0.01 sign -99.0 0.012515122379701947 79.47135890373318 0.01384433910965934 0.6452395906319293 98.57578828748207 40.726927657260205 0.9861980217568959 7.572352113248536
0.118 0.01 sign -99.0 0.01302819358909952 79.79986982415156 0.01446239360914851 0.645618982157318 98.47217364729563 40.708300342782834 0.985590392125193 7.508504110519796
0.117 0.01 sign -99.0 0.013566983775032012 80.14785930499384 0.015115809929763717 0.6460197886481145 98.36294337601993 40.688648134954896 0.9849479700418762 7.444639161472319
0.116 0.01 sign -99.0 0.014133132242843384 80.51679381543661 0.015807156092120245 0.6464434586436281 98.2477242991419 40.66791557753125 0.9842680863870965 7.380752292258416
0.115 0.01 sign -99.0 0.01472847371774903 80.90839474424037 0.01653943616463794 0.6468917755309572 98.12606921843218 40.64602083542952 0.9835477049261815 7.316840669624815
0.114 0.01 sign -99.0 0.015355019024150396 81.32459376598945 0.017315990477330186 0.6473667201747721 97.99748308953764 40.62287317735663 0.9827834376016714 7.252901010927133
0.113 0.01 sign -99.0 0.016015024570590237 81.7676467661928 0.018140703649773434 0.6478706714975536 97.86138095335043 40.5983523061884 0.9819714134464896 7.18893179074764
0.112 0.01 sign -99.0 0.01671084928018671 82.23987199274384 0.019017458911112402 0.6484057735851545 97.71721575533597 40.57238304747925 0.9811074960151227 7.124923962276382
0.111 0.01 sign -99.0 0.017445296052350515 82.74424162100723 0.01995128658389378 0.6489751550737036 97.56422780365111 40.544799733117536 0.9801866911368501 7.060876794933041
0.11 0.01 sign -99.0 0.018221351798569457 83.28391335078184 0.020947391254145874 0.6495818135373926 97.4016710689394 40.51547708371577 0.9792035481709245 6.996781842035082
0.109 0.01 sign -99.0 0.019042468173934006 83.86270758029792 0.022012050590393312 0.6502295282608295 97.22862287240065 40.484231659082596 0.9781516470363449 6.932633763818416
0.108 0.01 sign -99.0 0.01991245046044124 84.48490545631655 0.02315214753234041 0.65092228291585 97.0441013798384 40.450893230215726 0.9770237375323862 6.8684216322964895
0.107 0.01 sign -99.0 0.020835690073187318 85.15563553999716 0.02437585003479811 0.6516648923185837 96.84693141393578 40.41524212417346 0.9758112732355831 6.804134871969565
0.106 0.01 sign -99.0 0.02181728988119357 85.88107139170286 0.025692877851508082 0.6524631456516343 96.6357084144236 40.37700420204812 0.9745041006037468 6.739762178801697
0.105 0.01 sign -99.0 0.022863133297508546 86.66854149330027 0.027114555996806077 0.6533236984475468 96.40881624314234 40.335876713163685 0.9730902207459953 6.675287229866583
0.104 0.01 sign -99.0 0.0239801019778679 87.52689590335575 0.028654316559899824 0.6542543824661342 96.16435573443295 40.29151179291073 0.9715552455891111 6.610688375495687
0.103 0.01 sign -99.0 0.025176596675039055 88.46736118184072 0.030329015522811736 0.6552652091248092 95.8999149014552 40.24343417334209 0.9698812283878746 6.54594263329648
0.102 0.01 sign -99.0 0.02646267806575478 89.50381494052951 0.032159022360536985 0.6563680666327989 95.61262608558403 40.19110920474287 0.9680460845601597 6.481015346293876
0.101 0.01 sign -99.0 0.02785100734856908 90.65436693918362 0.03417051706195069 0.6575783487000508 95.29878815065959 40.13382309343574 0.9660213771616376 6.415863560759033
0.1 0.01 sign -99.0 0.029357801053361596 91.9430373949653 0.03639756863831472 0.6589160446908903 94.95359984249956 40.07065033712455 0.963769781194539 6.350428057875915
0.099 0.01 sign -99.0 0.031004572505125654 93.40282741445196 0.038886085130622486 0.6604080486947784 94.5706068193777 40.000344509928865 0.9612405709226837 6.284624939591837
0.098 0.01 sign -99.0 0.03282120595716314 95.08119775205775 0.04170080456959023 0.6620922483157221 94.14072101945492 39.921143611362254 0.9583616081944294 6.218330498129069
0.097 0.01 sign -99.0 0.03485201557049376 97.05093733703913 0.044939086741933185 0.6640256227015962 93.65027242106981 39.83037749341613 0.955023541394936 6.151351536148049
0.096 0.01 sign -99.0 0.037168861281675986 99.4339821322565 0.04876077902943947 0.6663016629120004 93.07681058453899 39.72363730999293 0.9510452991816108 6.083357035432867
0.095 0.01 sign -99.0 0.03990558372439334 102.46469435575383 0.05346682998564052 0.669096180438901 92.37805608772949 39.5925891772585 0.9460828612436468 6.01369462478221
0.094 0.01 sign -99.0 0.043386812918987175 106.72868391873479 0.05979376027006399 0.6728391326246188 91.45036823587567 39.41669382425839 0.9392868121371103 5.940697368744692
0.093 0.01 sign -99.0 0.049498426926977396 115.74054582264763 0.07205393135331477 0.6800451717705613 89.68531930291005 39.07468372633593 0.9256310476637706 5.854082371812007
0.092 0.01 sign -99.0 0.09328848822577207 795.1264230063776 0.38131038640812537 0.8800979120650588 68.39552524087097 38.640983850479174 7.762937996550103e-6 7.182557114774116e-5
0.091 0.01 sign -99.0 0.09403024161088952 791.2405453694237 0.383295523275137 0.8819670664942508 68.3535760912892 38.69916818427276 3.928019730671148e-8 3.60400932549368e-7
0.09 0.01 sign -99.0 0.0947852380170981 787.3218989085017 0.3852980223833816 0.8838650347924432 68.30748006832577 38.75713191267124 1.4028365502696855e-10 1.2762639520255313e-9
0.089 0.01 sign -99.0 0.09555319949752056 783.42138651484 0.3873352663768457 0.8858031518178368 68.262966865649 38.817024534672086 4.85787790332277e-13 4.3819715291937324e-12
0.088 0.01 sign -99.0 0.09633470208011939 779.5201527771161 0.3894015657890913 0.8877787398139068 68.21785387812693 38.87810551449167 1.651490811371708e-15 1.4712192246123038e-14
0.087 0.01 sign -99.0 0.09712982978398355 775.6385322357928 0.3915042648261098 0.8897972671649632 68.17440643837877 38.94129387828549 4.440892098500632e-16 3.4377944340259226e-15
0.086 0.01 sign -99.0 0.09793944550943603 771.7392088671029 0.39363141983220734 0.8918521098483915 68.12831824144108 39.00503936155429 2.220446049250316e-16 1.7030633782845684e-15
0.085 0.01 sign -99.0 0.09876375417073005 767.8398257660115 0.39578987170610186 0.8939482159572449 68.0816034655391 39.07011372804057 2.220446049250316e-16 1.687216153733183e-15
0.084 0.01 sign -99.0 0.09960317540163194 763.9405245006359 0.39798041270907925 0.8960869380036622 68.0342448304252 39.13656106800347 2.220446049250316e-16 1.6713553207450608e-15
0.083 0.01 sign -99.0 0.10045858913062738 760.0178449335053 0.4001965183876449 0.8982644230423752 67.98362690140867 39.203325436673666 2.220446049250316e-16 1.65547725293316e-15
0.082 0.01 sign -99.0 0.10132971723177715 756.1153254413973 0.40245304215020783 0.9004917475855917 67.93458463923685 39.272431950414 2.220446049250316e-16 1.6395874999193484e-15
0.081 0.01 sign -99.0 0.10221698934655583 752.2341620259601 0.4047512693392516 0.9027708668836572 67.88722299642814 39.34400409105574 2.220446049250316e-16 1.6236861007781798e-15
0.08 0.01 sign -99.0 0.10312143542003463 748.3358700171834 0.4070784638528356 0.9050946274667575 67.83700853004318 39.41637317519902 2.220446049250316e-16 1.6077682801098812e-15
0.079 0.01 sign -99.0 0.10404341578575649 744.438327163057 0.40944249886306605 0.9074687197884188 67.7860926983125 39.49033240014201 2.220446049250316e-16 1.5918353298516382e-15
0.078 0.01 sign -99.0 0.10498394590847498 740.5176633687965 0.41183656646562256 0.9098892040171935 67.73175652418836 39.56477776238224 2.220446049250316e-16 1.5758834090143539e-15
0.077 0.01 sign -99.0 0.10594270322011333 736.6179932689673 0.41427577877649063 0.9123682989745489 67.67887146907367 39.64188396263186 2.220446049250316e-16 1.5599188060501493e-15
0.076 0.01 sign -99.0 0.10692014991713152 732.7434405151823 0.4167624790862323 0.914909102311474 67.62784962701548 39.72193584136737 2.220446049250316e-16 1.5439420071392843e-15
0.075 0.01 sign -99.0 0.10791807049333337 728.830196368635 0.4192757225434127 0.9174980357384133 67.57129033332622 39.801926299070715 2.220446049250316e-16 1.5279437098611753e-15
0.074 0.01 sign -99.0 0.10893625872359734 724.9347086514628 0.4218374452320219 0.9201510052515259 67.51585902298893 39.88453095529121 2.220446049250316e-16 1.5119305583042413e-15
0.073 0.01 sign -99.0 0.10997550027459335 721.0408802969267 0.42444190609438087 0.9228662520023975 67.45943845039133 39.96911650325538 2.220446049250316e-16 1.495900805424409e-15
0.072 0.01 sign -99.0 0.11103585301780758 717.1765629456353 0.42709948570697026 0.925653261374518 67.40511324980339 40.057162259003015 2.220446049250316e-16 1.479858552522065e-15
0.071 0.01 sign -99.0 0.11211981643391122 713.2675439431267 0.42978733845815487 0.9284954048649919 67.34451243286367 40.144923444189125 2.220446049250316e-16 1.46379116091145e-15
0.07 0.01 sign -99.0 0.11322607845409442 709.4043736053643 0.43253693229611007 0.9314187266260738 67.28782961304299 40.23709018859516 2.220446049250316e-16 1.4477127761675992e-15
0.069 0.01 sign -99.0 0.11435715360682533 705.504486894288 0.4353203142467219 0.9344041643074557 67.2253746815604 40.32956971522931 2.220446049250316e-16 1.431610532840529e-15
0.068 0.01 sign -99.0 0.11551292839901213 701.6243385390661 0.4381605810613454 0.9374696331048005 67.16390392056212 40.42519779646653 2.220446049250316e-16 1.4154915425417769e-15
0.067 0.01 sign -99.0 0.11669418414979714 697.7543303131437 0.44105368770618125 0.9406155706955227 67.10190462023779 40.523690557210955 2.220446049250316e-16 1.399355165437671e-15
0.066 0.01 sign -99.0 0.11790185446917306 693.9042023703158 0.4440064488012372 0.9438480814716702 67.04070074985403 40.62555280586742 2.220446049250316e-16 1.3832014852765616e-15
0.065 0.01 sign -99.0 0.11913735078385213 690.0436688616213 0.44700769487628367 0.9471619697276683 66.97638154741533 40.729379344868995 2.220446049250316e-16 1.3670262235376755e-15
0.064 0.01 sign -99.0 0.1204016969372777 686.1826370457629 0.45006416871679494 0.9505635868903166 66.9102395787546 40.83568280982983 2.220446049250316e-16 1.3508295067910582e-15
0.063 0.01 sign -99.0 0.12169631312093523 682.3067181292213 0.4531721145049779 0.9540523972974064 66.84044715836745 40.94377643575435 2.220446049250316e-16 1.3346084843115612e-15
0.062 0.01 sign -99.0 0.12302103538281003 678.461062405818 0.4563485842864252 0.9576455306540081 66.77202977394164 41.0562572236544 2.220446049250316e-16 1.3183706555779367e-15
0.061 0.01 sign -99.0 0.12437706877879418 674.6446861609703 0.4595954558501888 0.9613472778908292 66.70480433621421 41.17319606262363 2.220446049250316e-16 1.3021152255901973e-15
0.06 0.01 sign -99.0 0.12576703956345833 670.8120536222776 0.4628992457500242 0.9651485525231527 66.63346283857054 41.29212941216521 2.220446049250316e-16 1.2858332347760578e-15
0.059 0.01 sign -99.0 0.12719140861340036 666.9883637589326 0.46626978457881896 0.9690615801876248 66.56062988738923 41.41462358742001 2.220446049250316e-16 1.2695289819280267e-15
0.058 0.01 sign -99.0 0.12865241231360264 663.1484993669893 0.46970074178089527 0.973083576792194 66.4833147696145 41.53932430328144 2.220446049250316e-16 1.253196947964772e-15
0.057 0.01 sign -99.0 0.13014932228366768 659.3662596947698 0.4732212051737684 0.9772433922043823 66.41000470435154 41.670594481494774 2.220446049250316e-16 1.2368496070172775e-15
0.056 0.01 sign -99.0 0.1316864497051079 655.5477519355652 0.47679873837484377 0.9815167662332942 66.3294519606084 41.80317470480941 2.220446049250316e-16 1.2204695786520718e-15
0.055 0.01 sign -99.0 0.13326329354712102 651.7646252016455 0.48046230665945927 0.9859330409186735 66.24992390994076 41.94134738442423 2.220446049250316e-16 1.2040688418738798e-15
0.054 0.01 sign -99.0 0.13488155116723183 648.0174738652347 0.48421503219647627 0.9904994619135618 66.17133446164773 42.08533008804997 2.220446049250316e-16 1.1876466787406805e-15
0.053 0.01 sign -99.0 0.13654526562592237 644.2362836124922 0.48803294514830137 0.995199338793153 66.08513197339977 42.231128507657765 2.220446049250316e-16 1.171189555841966e-15
0.052 0.01 sign -99.0 0.13825316130305915 640.5195492618552 0.4919558209007367 1.000073973759858 66.00273834806427 42.38481247907624 2.220446049250316e-16 1.1547146772437637e-15
0.051 0.01 sign -99.0 0.14000990600941732 636.7923074163941 0.49595913488302 1.0051057780645358 65.91512874476635 42.542018531719656 2.220446049250316e-16 1.13820690113468e-15
0.05 0.01 sign -99.0 0.14181662984143437 633.0838879964163 0.500056373890277 1.0103135917363277 65.82541547595827 42.70473430728781 2.220446049250316e-16 1.1216708947643357e-15
