#1=α 2=αD 3=σ 4=f 5=dq 6=qh 7=dp 8=dph 9=pd 10=dphd 11=m 
0.138 28.93 sign -99.0 0.6774666109437337 10.051277843326748 0.6818530127800126 1.991045978599274 1.0270415919683575 6.3342517064182555 5.13889810668787e-7
0.138 28.92 sign -99.0 0.6774650280497685 10.05132667240055 0.6818529035898167 1.9910418130861225 1.0270509405762636 6.334262251117769 5.101866778317642e-7
0.138 28.91 sign -99.0 0.6774634434888506 10.051375610404257 0.6818527946875871 1.991037648811359 1.0270602958164972 6.334272829649672 5.06508968809707e-7
0.138 28.9 sign -99.0 0.677461857200188 10.051424657042567 0.6818526860233485 1.9910334855307685 1.027069657692396 6.334283440483365 5.028565172940658e-7
0.138 28.89 sign -99.0 0.6774602691239386 10.051473811960372 0.6818525775472106 1.9910293229986278 1.0270790262071936 6.3342940820781966 4.992291582470485e-7
0.138 28.88 sign -99.0 0.6774586792012531 10.051523074743564 0.6818524692094105 1.9910251609679217 1.0270884013640194 6.334304752884855 4.956267277182626e-7
0.138 28.87 sign -99.0 0.6774570873743158 10.051572444919756 0.6818523609603518 1.9910209991905563 1.0270977831659052 6.334315451346711 4.920490624968778e-7
0.138 28.86 sign -99.0 0.677455501194677 10.051621929868038 0.6818522587383941 1.9910168653494484 1.0271071719801472 6.334326353820933 4.881283765795258e-7
0.138 28.85 sign -99.0 0.677453905298868 10.051671520741696 0.6818521505304134 1.9910127036247665 1.0271165670962752 6.334337104828284 4.846020488983784e-7
0.138 28.84 sign -99.0 0.6774537012470403 10.051811767957837 0.6818541092018964 1.9910209775453827 1.027126264463999 6.334427757404901 3.1290572780212175e-7
0.138 28.83 sign -99.0 0.6774520047383512 10.051863124588976 0.6818539429729082 1.9910165965151148 1.0271356726221144 6.3344371765658884 3.106428820323395e-7
0.138 28.82 sign -99.0 0.6774503058130275 10.051914493400204 0.6818537753999221 1.9910122060676694 1.0271450871914893 6.334446561208506 3.0839562554214735e-7
0.138 28.81 sign -99.0 0.6774486045039412 10.051965873110909 0.6818536064948824 1.9910078062139553 1.0271545081769542 6.3344559114179235 3.061638559066199e-7
0.138 28.8 sign -99.0 0.6774469008447441 10.052017262470384 0.6818534362706647 1.9910033969701324 1.027163935583459 6.334465227312995 3.0394747156789377e-7
0.138 28.79 sign -99.0 0.6774451948698297 10.052068660258712 0.6818532647410567 1.990998978357553 1.0271733694160723 6.3344745090459 3.017463718441638e-7
0.138 28.78 sign -99.0 0.6774434866143011 10.052120065287614 0.6818530919207411 1.990994550402712 1.027182809679985 6.334483756801838 2.995604558604082e-7
0.138 28.77 sign -99.0 0.6774417761139337 10.052171476401252 0.6818529178252773 1.9909901131371839 1.027192256380508 6.33449297079861 2.9738962478614955e-7
0.138 28.76 sign -99.0 0.6774400634051401 10.05222289247698 0.681852742471081 1.990985666597553 1.0272017095230743 6.334502151286221 2.9523377890297023e-7
0.138 28.75 sign -99.0 0.6774383485249338 10.052274312426105 0.681852565875405 1.9909812108253502 1.0272111691132397 6.334511298546447 2.9309282010229924e-7
0.138 28.74 sign -99.0 0.6774366315108943 10.0523257351946 0.6818523880563193 1.9909767458669823 1.0272206351566828 6.334520412892413 2.9096665053608973e-7
0.138 28.73 sign -99.0 0.6774349124011274 10.052377159763754 0.6818522090326882 1.9909722717736469 1.0272301076592045 6.33452949466805 2.888551730171517e-7
0.138 28.72 sign -99.0 0.6774331912342316 10.05242858515083 0.6818520288241505 1.9909677886012618 1.02723958662673 6.334538544247652 2.8675829073354054e-7
0.138 28.71 sign -99.0 0.677431468049259 10.052480010409667 0.6818518474510968 1.9909632964103774 1.027249072065307 6.3345475620353255 2.8467590807308143e-7
0.138 28.7 sign -99.0 0.6774297428856786 10.052531434631256 0.6818516649346463 1.9909587952660912 1.027258563981106 6.334556548464445 2.8260792934736527e-7
0.138 28.69 sign -99.0 0.6774259936778121 10.052473026524272 0.6818487170565957 1.990938014070649 1.0272676868973825 6.334461048070718 5.34901767470081e-7
0.138 28.68 sign -99.0 0.6774243861980538 10.052522220159076 0.6818486023508707 1.9909337482622986 1.0272771914398544 6.334471566778177 5.310154252610615e-7
0.138 28.67 sign -99.0 0.6774227773919519 10.052571526118061 0.6818484882439819 1.9909294851478974 1.0272867028022077 6.334482129245282 5.271559783622813e-7
0.138 28.66 sign -99.0 0.6774211671917315 10.052620944478564 0.6818483746846047 1.9909252244887328 1.027296220988648 6.334492733980177 5.233232498089869e-7
0.138 28.65 sign -99.0 0.6774195555303246 10.052670475251787 0.681848261621242 1.9909209660431892 1.0273057460032482 6.3345033794720305 5.19517063537182e-7
0.138 28.64 sign -99.0 0.6774179423414193 10.05272011838337 0.6818481490022696 1.990916709566978 1.027315277849951 6.334514064192491 5.157372445955118e-7
0.138 28.63 sign -99.0 0.6774163275595105 10.052769873753876 0.6818480367759799 1.9909124548133532 1.0273248165325737 6.334524786597077 5.119836192498774e-7
0.138 28.62 sign -99.0 0.6774147192221867 10.052819703131558 0.6818479307621098 1.9909082274624643 1.027334362325953 6.334535709957427 5.078735661510493e-7
0.138 28.61 sign -99.0 0.6774131010045719 10.052869690341126 0.6818478192088683 1.9909039758570453 1.0273439147095393 6.334546505979524 5.041742078184434e-7
0.138 28.6 sign -99.0 0.6774114809963105 10.05291978901693 0.6818477078877971 1.9908997251958755 1.0273534739394148 6.334557334806616 5.005005139925715e-7
0.138 28.59 sign -99.0 0.6774098591356973 10.05296999877919 0.6818475967472997 1.9908954752244434 1.0273630400189155 6.334568194842811 4.968523147641252e-7
0.138 28.58 sign -99.0 0.6774082353620741 10.053020319186576 0.6818474857359225 1.9908912256869393 1.0273726129512695 6.3345790844834795 4.932294417626667e-7
0.138 28.57 sign -99.0 0.6774066096158712 10.053070749737092 0.6818473748023941 1.9908869763264696 1.0273821927396025 6.334590002116625 4.896317280307541e-7
0.138 28.56 sign -99.0 0.6774049818386496 10.053121289868914 0.6818472638956695 1.9908827268852813 1.0273917793869403 6.334600946124329 4.860590071214177e-7
0.138 28.55 sign -99.0 0.677403351973143 10.053171938961354 0.6818471529649719 1.9908784771049906 1.027401372896214 6.334611914884214 4.825111141396447e-7
0.138 28.54 sign -99.0 0.6774031017149315 10.053313928784092 0.6818491070925123 1.990886673279469 1.0274112731783651 6.33470287347823 3.1150856209904625e-7
0.138 28.53 sign -99.0 0.6774013696912697 10.053366354308675 0.6818489370703065 1.9908821993732597 1.0274208800986313 6.334712481351902 3.0923235958129913e-7
0.138 28.52 sign -99.0 0.677399635190364 10.05341879231655 0.681848765672519 1.9908777158019373 1.02743049363369 6.334722053923134 3.0697199692607053e-7
0.138 28.51 sign -99.0 0.67739789824636 10.053471241488324 0.6818485929116807 1.990873222577748 1.0274401137885931 6.3347315912862925 3.0472736899372496e-7
0.138 28.5 sign -99.0 0.6773961588942101 10.053523700536026 0.6818484188012904 1.9908687197184107 1.0274497405685197 6.334741093570869 3.024983716804841e-7
0.138 28.49 sign -99.0 0.6773944171696363 10.053576168204025 0.6818482433557984 1.9908642072470637 1.0274593739787738 6.334750560941134 3.002849014502752e-7
0.138 28.48 sign -99.0 0.677392673109094 10.05362864326991 0.6818480665905859 1.9908596851922025 1.0274690140247877 6.334759993595761 2.980868554294993e-7
0.138 28.47 sign -99.0 0.6773909267497336 10.053681124545353 0.681847888521946 1.9908551535876153 1.0274786607121225 6.33476939176743 2.9590413131264743e-7
0.138 28.46 sign -99.0 0.6773891781293635 10.053733610876849 0.6818477091670625 1.9908506124723133 1.0274883140464666 6.334778755722365 2.9373662750691674e-7
0.138 28.45 sign -99.0 0.6773874272864112 10.053786101146585 0.6818475285439889 1.9908460618904549 1.027497974033639 6.3347880857598895 2.9158424319712284e-7
0.138 28.44 sign -99.0 0.6773856742598854 10.053838594273119 0.6818473466716273 1.9908415018912735 1.0275076406795884 6.334797382211955 2.89446877928266e-7
0.138 28.43 sign -99.0 0.6773839190893378 10.053891089212083 0.6818471635697056 1.9908369325289943 1.0275173139903926 6.334806645442622 2.873244321004489e-7
0.138 28.42 sign -99.0 0.6773821618148224 10.053943584956876 0.681846979258754 1.990832353862745 1.02752699397226 6.334815875847497 2.8521680662121176e-7
0.138 28.41 sign -99.0 0.6773804024768588 10.053996080539292 0.6818467937600831 1.9908277659564773 1.0275366806315287 6.33482507385323 2.8312390300532014e-7
0.138 28.4 sign -99.0 0.6773786411163905 10.054048575030063 0.6818466070957574 1.9908231688788587 1.0275463739746682 6.3348342399168605 2.8104562348518e-7
0.138 28.39 sign -99.0 0.6773748967680866 10.053989906933595 0.681843672154924 1.9908023320765902 1.0275556929847265 6.334739145320011 5.31564452333505e-7
0.138 28.38 sign -99.0 0.6773732549111013 10.054040186045471 0.6818435549192186 1.9907979780548661 1.0275653994937453 6.334749894565803 5.276614027025368e-7
0.138 28.37 sign -99.0 0.6773716116565844 10.054090580534325 0.6818434382729497 1.9907936266637054 1.0275751130404833 6.334760688017843 5.237856415248712e-7
0.138 28.36 sign -99.0 0.6773699669347165 10.054141090450486 0.6818433221629207 1.9907892776547542 1.0275848336292535 6.334771524123657 5.199369873275138e-7
0.138 28.35 sign -99.0 0.6773683206764403 10.05419171577541 0.6818432065357749 1.9907849307767311 1.0275945612642299 6.3347824013116 5.161152597622329e-7
0.138 28.34 sign -99.0 0.6773666728135117 10.054242456422251 0.6818430913380433 1.9907805857756613 1.0276042959494505 6.33479331799236 5.123202797035824e-7
0.138 28.33 sign -99.0 0.6773650232785539 10.054293312236396 0.6818429765161907 1.9907762423951112 1.027614037688823 6.334804272560456 5.085518688436359e-7
0.138 28.32 sign -99.0 0.6773633720051075 10.05434428299617 0.6818428620166639 1.9907719003764301 1.0276237864861266 6.334815263395776 5.048098504079329e-7
0.138 28.31 sign -99.0 0.6773617189276812 10.054395368413491 0.6818427477859363 1.990767559458981 1.0276335423450162 6.334826288865047 5.010940483240176e-7
0.138 28.3 sign -99.0 0.6773600639817992 10.054446568134669 0.6818426337705557 1.9907632193803821 1.0276433052690284 6.334837347323393 4.97404288229192e-7
0.138 28.29 sign -99.0 0.6773584071040517 10.054497881741185 0.6818425199171896 1.990758879876748 1.0276530752615822 6.33484843711586 4.937403961437043e-7
0.138 28.28 sign -99.0 0.6773567482321381 10.054549308750552 0.68184240617267 1.9907545406829168 1.0276628523259865 6.334859556578881 4.901021997967673e-7
0.138 28.27 sign -99.0 0.6773550873049152 10.054600848617227 0.6818422924840397 1.9907502015326992 1.0276726364654427 6.334870704041855 4.864895276326355e-7
0.138 28.26 sign -99.0 0.6773534242624386 10.05465250073356 0.6818421787985953 1.9907458621591045 1.0276824276830485 6.334881877828604 4.82902209372319e-7
0.138 28.25 sign -99.0 0.6773531976429055 10.054795034229528 0.6818441694756465 1.9907541327685374 1.0276925303745215 6.334974099804866 3.117144666951271e-7
0.138 28.24 sign -99.0 0.6773514311457782 10.054848541795304 0.6818439965654626 1.990749570951759 1.0277023355648667 6.334983925622265 3.094134527437334e-7
